PassengerId,Survived,Pclass,Sex,CabinAssigned,NameLength,FamilySize,IsAlone,FamilySize_Group,AgeGroup,FareBand,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Official,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U
254,0.0,3,0,0,24,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
255,0.0,3,1,0,40,3,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
256,1.0,3,1,0,39,3,0,1,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
257,1.0,1,1,0,30,1,1,0,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
258,1.0,1,1,1,20,1,1,0,3,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
259,1.0,1,1,0,16,1,1,0,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
260,1.0,2,1,0,27,2,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
261,0.0,3,0,0,17,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
262,1.0,3,0,0,33,7,0,2,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
263,0.0,1,0,1,17,3,0,1,4,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
264,0.0,1,0,1,21,1,1,0,4,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
265,0.0,3,1,0,18,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
266,0.0,2,0,0,17,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
267,0.0,3,0,0,25,6,0,2,2,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
268,1.0,3,0,0,24,2,0,1,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
269,1.0,1,1,1,45,2,0,1,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
270,1.0,1,1,1,22,1,1,0,4,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
271,0.0,1,0,0,21,1,1,0,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
272,1.0,3,0,0,28,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
273,1.0,2,1,0,41,2,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
274,0.0,1,0,1,21,2,0,1,4,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
275,1.0,3,1,0,26,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
276,1.0,1,1,1,33,2,0,1,5,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
277,0.0,3,1,0,33,1,1,0,4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
278,0.0,2,0,0,27,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
279,0.0,3,0,0,18,6,0,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280,1.0,3,1,0,32,3,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
281,0.0,3,0,0,16,1,1,0,5,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
282,0.0,3,0,0,32,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
283,0.0,3,0,0,25,1,1,0,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
284,1.0,3,0,0,26,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
285,0.0,1,0,1,26,1,1,0,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
286,0.0,3,0,0,19,1,1,0,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
287,1.0,3,0,0,23,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
288,0.0,3,0,0,20,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
289,1.0,2,0,0,20,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
290,1.0,3,1,0,20,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
291,1.0,1,1,0,28,1,1,0,3,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
292,1.0,1,1,1,39,2,0,1,3,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
293,0.0,2,0,1,22,1,1,0,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
294,0.0,3,1,0,19,1,1,0,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
295,0.0,3,0,0,16,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
296,0.0,1,0,0,17,1,1,0,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
297,0.0,3,0,0,18,1,1,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
298,0.0,1,1,1,28,4,0,1,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
299,1.0,1,0,1,21,1,1,0,3,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
300,1.0,1,1,1,47,2,0,1,4,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
301,1.0,3,1,0,40,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
302,1.0,3,0,0,18,3,0,1,3,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
303,0.0,3,0,0,31,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
304,1.0,2,1,1,19,1,1,0,3,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
305,0.0,3,0,0,33,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
306,1.0,1,0,1,30,4,0,1,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
307,1.0,1,1,0,23,1,1,0,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
308,1.0,1,1,1,82,2,0,1,2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
309,0.0,2,0,0,19,2,0,1,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
310,1.0,1,1,1,30,1,1,0,3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
311,1.0,1,1,1,30,1,1,0,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
312,1.0,1,1,1,26,5,0,2,3,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
313,0.0,2,1,0,37,3,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
314,0.0,3,0,0,22,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
315,0.0,2,0,0,18,3,0,1,4,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
316,1.0,3,1,0,31,1,1,0,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
317,1.0,2,1,0,35,2,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
318,0.0,2,0,0,20,1,1,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
319,1.0,1,1,1,24,3,0,1,3,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
320,1.0,1,1,1,56,3,0,1,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
321,0.0,3,0,0,18,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
322,0.0,3,0,0,16,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
323,1.0,2,1,0,25,1,1,0,3,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
324,1.0,2,1,0,51,3,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
325,0.0,3,0,0,24,11,0,2,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
326,1.0,1,1,1,24,1,1,0,4,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
327,0.0,3,0,0,25,1,1,0,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
328,1.0,2,1,1,23,1,1,0,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
329,1.0,3,1,0,46,3,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
330,1.0,1,1,1,28,2,0,1,2,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
331,1.0,3,1,0,18,3,0,1,3,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
332,0.0,1,0,1,19,1,1,0,4,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
333,0.0,1,0,1,25,2,0,1,4,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
334,0.0,3,0,0,31,3,0,1,2,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
335,1.0,1,1,0,50,2,0,1,4,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
336,0.0,3,0,0,18,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
337,0.0,1,0,1,25,2,0,1,3,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
338,1.0,1,1,1,31,1,1,0,4,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
339,1.0,3,0,0,21,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
340,0.0,1,0,1,28,1,1,0,4,3,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
341,1.0,2,0,1,30,3,0,1,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
342,1.0,1,1,1,30,6,0,2,3,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
343,0.0,2,0,0,26,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
344,0.0,2,0,0,42,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
345,0.0,2,0,0,23,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
346,1.0,2,1,1,29,1,1,0,3,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
347,1.0,2,1,0,25,1,1,0,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
348,1.0,3,1,0,41,2,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
349,1.0,3,0,0,38,3,0,1,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
350,0.0,3,0,0,16,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
351,0.0,3,0,0,22,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
352,0.0,1,0,1,38,1,1,0,3,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
353,0.0,3,0,0,18,3,0,1,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
354,0.0,3,0,0,25,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
355,0.0,3,0,0,17,1,1,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
356,0.0,3,0,0,27,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
357,1.0,1,1,1,27,2,0,1,3,3,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
358,0.0,2,1,0,25,1,1,0,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
359,1.0,3,1,0,20,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
360,1.0,3,1,0,33,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
361,0.0,3,0,0,18,6,0,2,4,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
362,0.0,2,0,0,25,2,0,1,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
363,0.0,3,1,0,31,2,0,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
364,0.0,3,0,0,15,1,1,0,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
365,0.0,3,0,0,19,2,0,1,3,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
366,0.0,3,0,0,30,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
367,1.0,1,1,1,48,2,0,1,5,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
368,1.0,3,1,0,30,1,1,0,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
369,1.0,3,1,0,19,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
370,1.0,1,1,1,29,1,1,0,3,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
371,1.0,1,0,1,27,2,0,1,3,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
372,0.0,3,0,0,25,2,0,1,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
373,0.0,3,0,0,26,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
374,0.0,1,0,0,19,1,1,0,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
375,0.0,3,1,0,26,5,0,2,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
376,1.0,1,1,0,37,2,0,1,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
377,1.0,3,1,0,31,1,1,0,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
378,0.0,1,0,1,25,3,0,1,3,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
379,0.0,3,0,0,19,1,1,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
380,0.0,3,0,0,27,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
381,1.0,1,1,0,21,1,1,0,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
382,1.0,3,1,0,27,3,0,1,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
383,0.0,3,0,0,18,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
384,1.0,1,1,0,51,2,0,1,4,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
385,0.0,3,0,0,22,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
386,0.0,2,0,0,25,1,1,0,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
387,0.0,3,0,0,31,8,0,2,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
388,1.0,2,1,0,16,1,1,0,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
389,0.0,3,0,0,20,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
390,1.0,2,1,0,21,1,1,0,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
391,1.0,1,0,1,26,4,0,1,4,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
392,1.0,3,0,0,22,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
393,0.0,3,0,0,28,3,0,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
394,1.0,1,1,1,22,2,0,1,3,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
395,1.0,3,1,1,51,3,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
396,0.0,3,0,0,19,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
397,0.0,3,1,0,19,1,1,0,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
398,0.0,2,0,0,23,1,1,0,4,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
399,0.0,2,0,0,16,1,1,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
400,1.0,2,1,0,32,1,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
401,1.0,3,0,0,18,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
402,0.0,3,0,0,15,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
403,0.0,3,1,0,24,2,0,1,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
404,0.0,3,0,0,30,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
405,0.0,3,1,0,23,1,1,0,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
406,0.0,2,0,0,18,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
407,0.0,3,0,0,32,1,1,0,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
408,1.0,2,0,0,30,3,0,1,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
409,0.0,3,0,0,33,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
410,0.0,3,1,0,18,5,0,2,3,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
411,0.0,3,0,0,18,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
412,0.0,3,0,0,15,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
413,1.0,1,1,1,22,2,0,1,3,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
414,0.0,2,0,0,30,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
415,1.0,3,0,0,25,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
416,0.0,3,1,0,39,1,1,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
417,1.0,2,1,0,47,3,0,1,3,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
418,1.0,2,1,0,29,3,0,1,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
419,0.0,2,0,0,26,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
420,0.0,3,1,0,25,3,0,1,1,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
421,0.0,3,0,0,22,1,1,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
422,0.0,3,0,0,19,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
423,0.0,3,0,0,18,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
424,0.0,3,1,0,54,3,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
425,0.0,3,0,0,27,3,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
426,0.0,3,0,0,22,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
427,1.0,2,1,0,43,2,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
428,1.0,2,1,0,67,1,1,0,3,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
429,0.0,3,0,0,16,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
430,1.0,3,0,1,34,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
431,1.0,1,0,1,41,1,1,0,3,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
432,1.0,3,1,0,49,2,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
433,1.0,2,1,0,51,2,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
434,0.0,3,0,0,26,1,1,0,2,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
435,0.0,1,0,1,25,2,0,1,4,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
436,1.0,1,1,1,25,4,0,1,2,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
437,0.0,3,1,0,36,5,0,2,3,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
438,1.0,2,1,0,37,6,0,2,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
439,0.0,1,0,1,17,6,0,2,5,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
440,0.0,2,0,0,38,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
441,1.0,2,1,0,43,3,0,1,4,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
442,0.0,3,0,0,15,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
443,0.0,3,0,0,25,2,0,1,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
444,1.0,2,1,0,25,1,1,0,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
445,1.0,3,0,0,33,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
446,1.0,1,0,1,25,3,0,1,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
447,1.0,2,1,0,33,2,0,1,2,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
448,1.0,1,0,0,27,1,1,0,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
449,1.0,3,1,0,30,4,0,1,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
450,1.0,1,0,1,30,1,1,0,4,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
451,0.0,2,0,0,21,4,0,1,4,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
452,0.0,3,0,0,31,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
453,0.0,1,0,1,31,1,1,0,3,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
454,1.0,1,0,1,24,2,0,1,4,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
455,0.0,3,0,0,19,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
456,1.0,3,0,0,18,1,1,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
457,0.0,1,0,1,25,1,1,0,5,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
458,1.0,1,1,1,33,2,0,1,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
459,1.0,2,1,0,19,1,1,0,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
460,0.0,3,0,0,21,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
461,1.0,1,0,1,19,1,1,0,4,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
462,0.0,3,0,0,19,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
463,0.0,1,0,1,17,1,1,0,4,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
464,0.0,2,0,0,28,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
465,0.0,3,0,0,18,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
466,0.0,3,0,0,31,1,1,0,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
467,0.0,2,0,0,21,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
468,0.0,1,0,0,26,1,1,0,4,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
469,0.0,3,0,0,18,1,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
470,1.0,3,1,0,29,4,0,1,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
471,0.0,3,0,0,17,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
472,0.0,3,0,0,15,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
473,1.0,2,1,0,39,4,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
474,1.0,2,1,1,44,1,1,0,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
475,0.0,3,1,0,27,1,1,0,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
476,0.0,1,0,1,27,1,1,0,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
477,0.0,2,0,0,23,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
478,0.0,3,0,0,25,2,0,1,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
479,0.0,3,0,0,25,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
480,1.0,3,1,0,24,2,0,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
481,0.0,3,0,0,30,8,0,2,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
482,0.0,2,0,0,32,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
483,0.0,3,0,0,24,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
484,1.0,3,1,0,22,1,1,0,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
485,1.0,1,0,1,23,2,0,1,3,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
486,0.0,3,1,0,22,5,0,2,3,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
487,1.0,1,1,1,47,2,0,1,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
488,0.0,1,0,1,23,1,1,0,4,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
489,0.0,3,0,0,29,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
490,1.0,3,0,0,37,3,0,1,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
491,0.0,3,0,0,36,2,0,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
492,0.0,3,0,0,19,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
493,0.0,1,0,1,26,1,1,0,4,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
494,0.0,1,0,0,23,1,1,0,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
495,0.0,3,0,0,26,1,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
496,0.0,3,0,0,21,1,1,0,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
497,1.0,1,1,1,30,2,0,1,4,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
498,0.0,3,0,0,31,1,1,0,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
499,0.0,1,1,1,47,4,0,1,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
500,0.0,3,0,0,18,1,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
501,0.0,3,0,0,16,1,1,0,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
502,0.0,3,1,0,19,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
503,0.0,3,1,0,30,1,1,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
504,0.0,3,1,0,30,1,1,0,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
505,1.0,1,1,1,21,1,1,0,2,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
506,0.0,1,0,1,42,2,0,1,3,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
507,1.0,2,1,0,45,3,0,1,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
508,1.0,1,0,0,45,1,1,0,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
509,0.0,3,0,0,24,1,1,0,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
